mu_pred,conf_pred,iter_pred
62.5170643284868,0.8,3
37.940711898729,8.2,2
42.9501133937388,9.4,7
31.9998251017852,9.8,7
49.9796137029455,5.4,3
49.1413554461376,12.2,13
36.9897231771438,3,5
70.7663777421169,8.4,15
55.8925765898963,8.6,9
69.2636572439738,7.4,9
68.1248335809917,3.6,5
71.0909576395679,4.6,14
42.5739835299679,9,3
25.4311876791796,5.8,3
55.3422373951857,3.6,4
57.4255083807779,5.6,3
36.629266096829,5.6,4
44.1451076160325,6.8,12
41.3145112649095,8.4,3
36.0068152378114,12.2,23
45.2168002966558,7.4,3
90.7674169818555,2.8,3
70.6651247378693,5.4,9
19.1279440850601,2.8,5
48.1745124317873,9.8,8
59.6630421485167,11.8,4
66.6149670960329,2.2,5
83.5992781617848,4.6,4
32.9558686817846,6.8,14
68.1245059407815,5.2,6
42.9218120786995,5.4,3
61.63480197046,7.4,4
48.009587277991,9.6,26
55.7035022605835,11,5
31.2728974732696,10.4,3
40.4812326431146,11.8,6
51.0205646229733,7.6,4
43.8200742446503,10.4,11
46.5889548325192,10.6,5
39.2712179530722,11.4,2
40.8728432645911,10,4
27.727049223227,7.6,4
50.0313865401664,8.6,3
42.8978427245607,13.2,24
48.0340706196155,11.8,5
56.0112391064154,7.8,5
57.1503571109471,11.8,3
36.7657007290473,15.2,5
52.3314474537105,7.2,4
30.2495008066519,8,13
29.9748022862842,7,6
51.4994092355746,18.8,16
26.1244745792931,10.8,6
42.2208022989626,6.8,6
55.6845677833473,8,5
33.9737627300639,1.8,3
54.7450145298896,6.8,3
58.0335356032497,10.2,4
44.4156025115596,13.4,10
42.9057708064701,5.6,4
70.4539486127141,3,11
38.2515072988205,10,3
65.4311551971016,8,21
67.9845953958955,4,8
31.6691743916937,2.4,4
48.1497723399618,10.2,7
29.3599884041686,5.6,4
56.8789979071935,8.6,9
47.9298123653841,8.4,4
28.2401648793938,9.8,7
48.3819259632738,9.4,4
68.8420818506462,11.2,3
56.8914452232675,8.4,6
66.4793996092135,2.6,5
5.38663672508539,1.4,5
43.4382047270141,9.2,4
63.5600377470215,5.6,8
41.8735823810084,7,3
34.8756322846683,7.8,4
39.4357919722617,8.8,4
72.5370354603812,6.6,4
67.5466145314287,5.6,6
61.8182896659718,7.2,13
54.6229972549291,16.4,24
36.6129278879121,8.4,3
19.504205208127,5.8,3
85.7200570476412,3.8,4
45.5313555165065,14,5
41.1500970488144,8.8,6
34.6647372827382,5.2,8
40.0431967149533,10.8,7
30.9582705226248,7.2,11
55.2184203045274,10.8,2
33.9738719078508,6,13
75.2527132435358,9,13
24.0632037698461,8,6
50.4440291414542,8.6,4
49.736686302037,8.8,8
33.6413408764955,4.6,3
36.1897559588288,6.8,3
55.0112617617427,9.2,7
66.1855294256515,5.2,4
54.9465780391216,6.8,7
48.7672710114474,10.2,7
61.7171167237515,6.8,15
56.1269384555695,9.2,8
33.6070268463985,8.4,10
47.4885435962268,7.2,4
28.1983396320008,7.6,6
55.5908684267444,12.8,9
26.5487091996924,7.2,7
57.0341168313819,12.4,4
32.7955194690266,4.2,8
39.6896029154721,7,3
42.0480490452348,12.8,5
61.3954931484991,5,6
32.7874137303524,7.6,6
60.8841278358371,8,4
33.5838586331845,7.2,5
63.3352011246803,4.6,5
43.333872169333,4.2,3
83.9200009845639,5,3
57.0701159565796,5.6,13
42.1328309535855,7.8,4
51.6678048011908,9.2,8
81.6629668758657,4.4,3
72.902514797793,12.6,8
44.1816415990278,8.2,3
36.9324615472977,6.4,6
44.4855113866086,11,3
32.413671773313,9.4,13
43.7547014503684,9.2,5
63.7890625759966,7,6
36.2883265018256,4.8,3
59.3228721535924,9,10
45.2017526929376,12.8,5
43.5237506423119,7.6,9
45.9402687514836,13.6,8
80.9603258586564,6.6,7
52.9573529108913,8.4,6
45.1338181247523,6,3
47.5526287205699,13,4
64.25491204504,10.6,19
61.8165633935531,5.4,9
33.4813618101775,2.2,4
74.2218215921313,2.4,4
49.626658911561,8.4,38
51.040387123003,5,3
56.3351697880909,8.2,4
13.8796933804161,6.2,6
52.4429239953712,9.4,12
63.3475973686806,22,11
40.7090565495079,11.8,8
61.8498341701912,5.2,7
41.0224240399983,3.8,5
50.9050805735055,7.4,4
47.6078357924589,6.4,4
42.4323487081093,7,10
64.0402941541484,11.4,12
44.7700705079193,13.6,11
27.9102938362761,5.8,6
21.6003146132026,3.4,5
60.859971420958,14.2,13
30.840878016302,12,32
83.6602078443264,2.2,4
59.1675743881006,9.4,5
56.785311663036,7,5
51.8276796607965,10.4,8
20.2320276581313,5.8,4
32.3920844944245,6.8,5
50.641043724125,8.4,4
60.9909863515425,6.4,3
65.8422286936369,6,5
43.4844711370719,7,17
63.0825893485541,20.4,64
24.6085683066419,6.6,6
77.8649976413029,4.4,4
44.4031768664892,10.2,17
73.8993750280708,5.4,3
33.8262251288203,6,6
76.6262254042382,1.2,3
40.8421854038661,4,5
60.3412334846597,9,3
51.5140581386584,6.6,5
36.021678676799,9,5
42.1431503350423,12.2,6
49.9054028429026,8.8,12
51.9638300302574,4.8,5
61.0681324546323,4.2,3
53.1362256624301,5.6,4
67.4179783751187,10.6,11
77.3782020179797,4.2,5
63.9509537879287,4,6
55.2390143226032,14.8,6
53.8242255398093,9.8,7
63.9028971703483,12.6,6
78.5243280887368,9.4,7
49.5903715391395,8.2,3
43.9478397549906,6.2,4
60.8402340920194,4.4,5
46.1555352578109,8.6,5
45.8684080617291,8,5
40.5137151205197,12.6,8
65.3569272258717,5.6,3
60.3271389096376,8,5
54.6636868403531,16,23
43.0924388906144,13.2,6
57.1376163898636,7.2,6
48.8557854355941,6.2,8
56.227472374031,8,12
45.0391794931105,7.4,3
52.7203844243411,8,3
61.6904189544199,1.6,4
55.6704332875268,7.6,4
21.9561647082182,5.2,4
59.9295891283958,8.2,7
80.2967662032378,0.8,2
31.8784960530755,6.8,7
39.2908050280852,6.6,8
38.6438163404853,6,5
43.6340516100993,11,22
42.3906696175129,9.6,8
55.7638915659164,9.2,3
40.3777610607366,8.6,13
21.3582635529458,5.8,2
81.2340416831173,6,4
56.5948327490286,8.6,12
56.5703116927142,4.6,6
28.0127380357975,8,4
56.4578053459499,6,4
30.0490723910185,10.4,22
63.643104558979,8.2,4
36.0953903266147,7.4,8
36.4279027897013,4.4,4
70.4695487586417,4,3
37.1141295791137,9.2,7
35.0905531939873,9.8,5
34.7432441199633,10.8,3
65.2085129070794,9,7
59.898312628516,7.2,4
58.5958558587368,8.8,3
48.8437055356691,6.2,4
72.0291025747283,9.6,12
47.7230690091836,1.2,3
55.6521985034728,4.2,4
61.63116846387,3.2,4
52.9971875116353,8.8,3
39.3936831870506,8.8,5
7.02685755268449,1.6,4
88.1756845613151,1.4,4
51.5670012276228,12.4,7
59.8279398121527,10.4,4
40.2231042586348,9.2,3
55.7271750118424,8.8,10
47.1281055629278,8.8,9
56.6821418459545,13.2,4
41.2528670460238,7.4,6
78.6956078204983,10.4,12
44.7142436905456,11,3
56.7100688954303,8.4,13
56.0901644096714,11.4,6
69.6053639888768,8.8,4
36.2810903131717,5.6,6
34.3194626909357,7.4,6
31.3682833927084,6.8,5
23.7801582899011,2.2,5
36.2763770159015,8,9
43.0339431927005,11,5
48.5136105086391,4,3
42.7905112107511,6.8,7
96.1491666715068,1.2,3
78.0089210670841,8.4,3
69.7885324210359,2.6,6
71.8027940260849,8,14
56.1508412674361,9,14
39.3373255423224,7.8,7
54.3160668461026,16.8,10
48.3626837198797,7,6
53.7433663525105,3.8,4
27.7132853101866,4.8,5
41.4392900724643,9,3
37.7745465911841,10.2,2
70.1954150639725,10.4,8
77.6096988922731,2.6,8
46.0365901536059,12.4,7
42.3859528073781,6.6,4
59.1350850916081,6.4,8
50.6045066996687,2.2,3
46.9719575066673,8.8,4
45.1033074799569,7.8,5
31.4092985225893,8,6
22.8485768924635,11.4,7
11.1698150283822,3.4,3
62.7335538752978,13.2,3
34.1047418757216,7.8,5
61.6995849386473,7.8,18
45.1495767804633,5.6,4
61.7471932181961,7.2,4
45.8009954738838,4.8,4
30.386058074005,1.2,5
85.2052520063243,1.4,4
33.0453462743774,9.2,4
53.3764379087352,14.8,3
59.5911657067287,7.6,5
81.8823212520295,5.6,4
66.1430385707465,13,15
52.2702105442751,2.8,3
46.3055424979838,13.4,6
58.9819895155277,7.8,5
49.5498516702234,5.2,8
38.9206292499235,1.4,3
65.212797600998,5,5
5.95178288083063,0.4,4
25.4074798198767,1.4,4
43.6976585966597,9.4,11
71.0694126717544,4.6,6
54.9694748517946,4.4,3
70.0848141844068,4.6,10
41.519388454988,10.4,26
80.060750830297,4.4,6
34.8574540116959,6.4,5
52.5621919722325,7,19
67.720913668542,9.6,9
43.4012556875612,8.8,4
52.0799586147223,4.6,10
49.2978680916902,1.6,4
36.5913111229566,9.2,13
43.5668858911385,10,7
35.9088018687544,9.6,7
46.1009163065724,17.4,65
66.238789777407,5.4,4
66.3185441177825,10.6,12
34.4673497322215,7.2,4
47.1558651180497,7.4,14
73.919420559938,5.8,20
56.3271133543683,7,4
30.5841702729106,4.2,4
62.4109423155735,11.8,3
31.3093988503307,9.4,8
60.9229397564209,10,2
54.3708877642709,13.2,14
59.0967726509265,3.4,5
46.7247885267432,8.8,8
44.4413894184371,12.6,3
65.1335521191971,7.2,9
41.5640818235823,7.2,4
51.5122066783934,9.6,4
39.3052450181813,4,6
58.3400211000622,9.6,9
74.1245109633189,8.6,11
60.7948679389118,12.4,8
56.6450727040061,8,6
63.0165924114032,3.8,5
58.7782304085518,5.6,4
38.634170490518,3.6,4
72.007012989912,7,8
44.0657667416117,9,5
35.2230569320906,9.6,5
61.1756452073143,7.8,3
41.4830643256787,9,12
66.2215988841818,8.8,6
50.7126758754101,11,24
59.4617886312529,5,7
47.6128287021123,9.8,12
42.1959932018511,8,6
64.3345974157981,6.2,14
48.7027701658154,6.8,7
49.3215301747493,12,7
60.0382996651481,6.4,6
49.2120653639445,6.8,2
73.4904832178605,9.2,6
21.9797931951071,9,9
57.3803353829752,11.8,4
63.8821718243358,11.8,4
38.5897089781095,10.6,8
44.7684978565205,0.4,4
42.6535212723641,9.8,11
56.0291998698512,8.4,4
45.8476221911023,5.6,3
73.078069180693,10.6,4
43.9970704862265,9.8,7
56.5028309329002,12.6,2
21.7773297612675,3.2,5
49.8881949706545,8,5
60.2819362539991,8.8,3
48.8342322365655,8.8,3
21.6884768337273,1.2,4
26.8120107231286,4.6,11
56.3476212906271,2.4,3
55.2627339006571,1.6,4
27.3648345264559,1.2,4
49.2290942449778,7.8,12
67.7870888761823,3.6,5
59.9779903209828,9.2,8
48.6278935192193,5.2,7
37.9435482946005,9.2,9
46.8623431943909,4.4,5
41.7804352639562,8.4,4
58.5554606988954,6.4,5
62.086650703794,6.2,12
29.4160361408398,6.4,7
61.4854887606588,1,4
63.0517296158116,12.4,12
36.0862036120597,9.2,12
9.25042901117363,3.8,5
69.8392499705626,6.6,3
43.9555697818387,9.8,12
25.062604917961,7.4,7
48.5367836998455,4.8,7
77.2777578943093,9.2,27
33.4350632003458,8,5
39.9613428295768,7.6,4
68.5735940998743,6.4,8
26.6241675386395,6.4,4
57.6127945421537,8,4
35.5376622173669,13.4,5
44.9249194023699,2.4,3
71.7309587166408,7,4
67.3211096373537,6.6,3
48.164066357334,7.4,6
56.9408499125195,4.8,4
74.5703037558122,6.8,7
36.2275578368203,9,7
63.0012290738276,16,29
62.563837614799,2,5
56.0180478129904,7.4,14
20.391869037748,1.6,4
36.2130083243141,4.2,3
56.6401569362648,11.6,18
41.6011503309546,7.8,3
57.8362161768619,7.6,5
60.1450520044966,4.2,6
13.8269205658025,4,3
39.7291944977036,6.8,8
30.7189877264678,5.4,3
79.2408296307438,3.4,4
38.2201147598628,14.4,9
42.8696213611114,10.6,6
47.9544881680307,5,5
58.6095240056682,9.4,14
83.5188045611811,2,3
54.038068196421,7.8,7
47.7538699436354,1,4
76.85997626711,7.8,7
80.6413112947473,3.4,3
13.8627627569738,6.8,3
40.9551101016937,6.2,9
43.7664635681538,7.8,2
62.3028046639667,11.4,8
44.0091356412592,5.4,5
48.6789725552739,9,6
53.5840551753224,9,8
75.3277231651401,0.4,3
53.6569026687457,9.8,6
27.5971012861407,7.2,3
53.0643825273421,7.6,6
48.3412442976228,18,10
87.0624429826516,2.4,6
53.593505817079,8.6,6
64.7179155419801,10.4,32
48.7212754613972,8.8,7
71.9260151212807,4.6,4
61.6372744867276,9.2,4
29.9271683285739,11.6,17
48.3216830086984,4.8,13
36.1682845246756,6.8,14
47.3816648359558,11.6,18
42.2847769666557,7.8,9
37.5796378673818,9.6,6
58.1223144118875,10.8,5
94.3483053210566,2.6,3
75.7451005227183,9.6,3
48.860430491561,7,11
58.5088367426657,9,8
61.7269315422635,8.2,19
48.6760011326856,5.6,4
53.8703512461039,4.8,6
71.7671128206696,7.2,3
68.4885172666407,5.6,5
67.209372065136,6,5
49.5066868051117,8.8,6
45.9503222104347,10,6
40.0465346717842,7.2,7
48.6282914685258,3.8,4
66.4670841411089,6.4,11
30.1920440025428,8.4,4
63.421659870575,8,8
58.2707304409432,6.4,4
52.9136405060197,7,17
25.4326963226695,11.2,3
53.6483131156486,8,7
68.188623778447,8.8,12
50.5676474146952,10.4,23
46.3459970512347,9.4,6
63.8474218949156,8.4,11
76.9666643716007,8.4,4
57.4859650687028,16.8,10
67.5473440617195,13.2,12
66.2983222143207,5,6
57.4906603267802,7.2,6
32.6871592380728,6,3
39.0349426981916,12.6,13
21.2517749030334,4.8,5
54.7030059102263,9.4,7
52.7657627076656,8,8
74.3242602037607,7.4,6
33.1012336610682,7.2,4
55.5487822559767,8.8,4
57.0774160406704,6,6
53.333778865074,8.2,9
47.8029047478852,9,4
85.2353633889178,5.4,7
46.177046720839,11,6
44.8654641969323,7.6,4
43.3734104575538,6.6,5
43.0835440609703,6,6
35.2720341561216,9.8,4
56.1752128597204,10.8,13
48.75261532738,6.4,4
52.4347267314624,6.6,6
38.7519745914603,11.4,26
66.3000499685096,3.8,4
57.5203049228218,9.2,3
67.8406670999464,3.6,8
47.104994548073,9.6,10
23.1493383817022,5.6,6
28.6263165769834,5.6,6
50.9303968462424,17,4
38.3142265218014,9.8,8
49.110621885308,8,11
64.6534971193027,7,8
61.4287790828166,6.6,4
45.8748832721659,8,6
45.9851941215339,10.8,11
50.817809484061,7.2,4
33.8419542225776,3.8,3
46.6907371247318,6.4,4
69.9205059032029,9,9
78.034320448841,3.2,5
25.7348228336634,5.6,10
49.7682441465146,7.8,15
46.3912610396699,5.8,4
51.0859075484356,9.2,4
64.9645147268733,9.8,9
35.0229033423931,9.6,7
45.1487111172373,5.8,12
44.95537646632,10.6,9
65.6053430031685,9,3
40.8829160320458,11.2,5
64.6585555528253,2,4
34.4779931415362,3.6,4
77.4203207628258,5.4,4
80.2066539710172,5.8,2
44.3223178948123,13.2,5
56.9095123621675,11.2,11
70.8845017885396,5.8,4
29.8759135225862,10.6,8
43.1012224035867,5.2,5
56.3393642309474,9.2,4
69.9384522702959,5.4,5
45.5083108065149,9.2,5
40.7457816780931,6,3
71.2439940384224,4.8,3
55.1241386605058,9,11
49.5984010863273,9,4
51.1229147001369,10.4,3
65.0679852562928,7.4,5
43.2485413472636,8.2,4
50.1084005449029,15.6,7
74.7078368500607,6.2,12
52.3889939419374,18,12
48.9551076016867,8.4,6
52.5792083112338,7.2,4
39.1243551056521,6.6,5
59.7114610208043,10.2,14
36.5892035298375,11.2,12
66.2108816224337,2.4,4
27.7552891480132,8,15
62.7218543184586,1.2,5
36.7413444313642,5,3
52.6619955957254,9.4,3
55.2749405227874,4,6
21.7373653065876,7.6,3
24.5125812772305,7.4,3
39.6612149946021,8,6
57.3357056374366,8,5
34.4206251172726,9.2,7
41.4067839557723,10,8
42.8538105018807,4.6,4
15.4315682207476,2.4,5
37.6007095701712,9,18
68.3204039962702,17.6,17
63.6094383997872,7.6,10
46.321361451347,13,5
39.7582292910457,7.6,3
62.2053060223283,10.2,13
72.6227702909899,9.2,4
67.6668949172028,4.4,3
34.1915823980556,7.8,8
64.0137077717226,6.8,3
49.9843125362791,15.2,16
54.462826054747,10.6,4
59.499501000189,11.8,15
36.5167969296672,5.4,3
33.4797272949004,5.4,7
26.0175781264472,6.6,4
48.704152041442,10.4,21
57.6021088846255,11.2,14
21.7419289452603,8.2,4
48.4428208370757,12,4
49.8372423720516,9.2,10
71.535926578716,9.6,12
65.9905761858018,5.4,18
53.6543407779981,5.8,10
28.3575385998041,6.2,3
29.3818621720462,6.6,8
32.1347290973267,6,3
56.4646680529303,9.2,16
46.0151293555653,6.8,2
48.528040903154,7.6,4
37.3798587985676,5,3
41.9404598361021,13.4,2
47.537272119358,9,5
27.3407411047727,6,5
54.8492398710717,8.4,8
69.8524617772985,4.4,4
44.6666560514354,10,4
59.7041384791401,5.2,5
25.4326467747178,7,4
33.8073077651173,8.4,3
5.58940072719459,2.2,4
61.5400637774532,6.8,3
53.4811647126142,11.2,6
50.1929567196694,11.4,7
34.214719513779,3.2,3
50.762282866463,8.4,4
71.0947505485761,4.8,4
57.3068893664685,10.6,5
29.425466219961,3.2,4
57.8876378895295,7.6,5
44.731043716769,9.2,3
31.342643751035,8.4,4
42.6654735650099,9.8,5
58.4846309458544,4.2,5
43.6471763731513,4.8,2
29.2765290714407,8.8,6
42.6745273892377,10.6,4
41.6034253806502,10.6,13
49.8069639231177,9.8,13
68.4786517557537,4.2,6
31.2037642847022,3,5
46.0849004594054,9.6,4
29.4160506196396,7.8,4
53.193507935534,7.4,14
43.3136765652727,10.2,3
28.6289778419039,12.2,3
30.5015685647723,6.6,4
72.0767183718912,9.4,4
43.0739159377709,4.4,4
40.1579081598031,6.6,3
26.0230557851733,7.4,3
43.828353902265,10.6,8
53.8480634975716,8.6,3
45.1126619126684,8.8,4
54.15515630611,4.6,3
27.2344105381716,7.2,4
47.19222523148,6.8,7
37.5706885045727,8.4,19
40.3204198159378,7.2,4
80.4437974705398,6.2,6
38.6110861494016,8.4,10
41.1132587244865,7.8,5
57.1386060383938,8.6,4
48.3888588971445,5.4,3
72.1569842509192,3.6,4
89.1486926487003,2.6,2
49.5314796326932,9.8,14
68.3011010923955,5,5
45.7536793808724,12.2,8
69.9969161489428,5,4
41.1613350435525,7,7
63.254173146065,5.6,6
59.4182522707816,10.6,6
35.4842878269197,3.8,3
47.2551529576679,6.4,7
51.7990795704424,7.8,17
39.5727631295794,11.2,9
54.9097206996511,8,3
37.2823757389398,3,5
34.3072900666717,5.6,5
43.1735789037856,9.6,8
33.9985623198862,1.4,4
44.376671928284,17,8
46.7607794694912,8.8,4
46.7946305885314,7.2,8
47.7666776277222,12.6,6
42.4967597781233,9.6,8
46.1208075904035,8,4
20.4603246421153,5.8,4
54.7990577266806,9.4,11
61.3605763074068,8.2,9
61.9073419391771,6.2,10
61.0865658492575,7,9
83.5407197561886,6.2,4
38.7917518385177,11.4,9
53.4629129557534,10.4,3
71.2817873869969,4.4,4
18.8214757807794,3.4,4
55.9409106713319,4,5
83.0057877020233,4.4,4
54.6627730272859,9.2,3
66.2874362409853,4,2
35.3504135302669,7.2,20
59.6957040255353,13.4,12
41.4844811048028,11.8,9
61.4013344575144,9.4,4
40.7359586847076,9.2,9
43.2692328175259,6.2,3
48.3715912635966,8.6,3
31.0333831832496,2.8,3
50.3611754394923,9.8,9
40.7796636751399,13.6,9
62.8350603108787,13.6,17
43.3884815456488,7.8,3
42.113270780275,10.4,4
51.1392342880045,8.4,6
56.369068138282,7.8,31
88.2109291790183,1.4,4
62.573629682676,8.4,6
55.7401298186712,11,4
43.5179523831648,5.8,5
47.6014429702738,14.8,11
61.9315987821318,4.6,6
44.8501762364094,13.4,7
59.2261416408711,6.2,2
46.9704935513211,16.2,8
59.5559830664228,7.8,4
25.3119246901072,6.2,13
54.9466270014212,3.6,3
44.9167567999376,11.4,6
83.6858878434343,1.6,4
84.0054250508259,6.2,22
28.8276481102402,7,9
6.19196648549302,1.8,5
55.0344537727975,6.6,10
45.0599379326447,5.8,7
80.0762377507623,7.2,3
36.2493447196019,5.8,3
50.2216469730549,11.8,5
46.7152799618774,5.8,3
45.3996584901779,8,4
71.0769716877186,14.6,10
35.0438527177715,12.4,11
28.5532342088753,6.2,3
58.6061969464514,11.8,7
29.5022832296171,9,17
56.2913206283867,10.4,5
24.4537006433142,5,4
73.573359767223,2.2,4
18.710179016202,4.4,4
75.3768339714216,5,8
57.3412380772086,20.6,5
63.1876446470972,7.6,3
63.5563605120922,5.4,4
44.3877576828407,8.4,3
65.0052766862514,11.8,10
77.2625426533556,1.4,4
65.1016708665338,18.8,49
54.513138093047,7.4,14
66.3249319765389,9.2,3
59.1925780556769,7.2,4
59.8508115094179,4.8,8
16.0847634392897,5.8,6
55.3163687849882,6.6,2
32.4142931931558,9.4,20
53.6871894302183,7,3
31.1429859312955,6,3
54.7779467886358,8.4,16
76.6270101954004,4.4,3
55.8762912988599,7.4,4
52.0168872171092,7.6,2
64.8280617706796,5,3
59.1906647001833,11.8,10
28.9761836679363,7.2,5
39.1772732399518,3.4,3
53.7758615677197,7.8,5
40.7573999780772,7.2,3
18.4664284740404,6,3
59.8894530718531,16.8,8
49.6409706113752,7.4,6
43.8940327340001,10,3
60.0257258203774,9.8,9
70.8451436219978,4,3
64.3812530906517,4.6,4
37.1031454435882,2.8,4
56.9017222216016,7.8,4
62.3388042953038,9.2,6
69.6594293651136,8.8,11
61.183152299456,6.8,5
60.7812706285212,6.2,8
71.3746098572071,8.2,4
28.2297447434718,5,6
33.1016351949623,13.2,3
51.515121038599,8.2,8
56.0729757714174,7,7
61.8240564995659,8,10
42.514768367216,9,3
31.7173264644334,8.2,4
25.9806016547493,5.4,6
27.6765393827492,9.8,4
50.8399394921609,7.6,12
36.1859957066568,8.6,12
68.2709275590768,12.4,3
51.9347654754773,6,3
57.435124002736,9,8
47.0066339913513,7.4,6
50.5357385323922,7.4,6
47.4996513795347,1,3
36.7675764571163,8.8,10
76.8732838734575,5.4,7
63.678872192699,16.4,4
23.7982475772839,4.4,7
62.976953681171,3.4,4
42.0335410046354,8,22
62.4646425976088,4.8,5
64.3427884172846,10.8,6
43.6787871626586,10.6,7
49.7931538612286,7.6,7
32.7705821792658,7.8,8
60.9871868214076,9,7
80.3166191797924,0.8,4
45.5824630966141,7.4,4
43.9063631440982,5.2,4
52.8065515884679,7.8,6
37.8142290569224,5.2,4
66.7135339600563,4,5
56.9226116551517,7,3
37.0940393233544,5.8,3
56.4589070121887,6.8,13
56.0972082375494,6.4,3
44.440866826864,7.8,11
33.1197425121535,6.2,4
48.151379151022,7.2,11
56.9805754153506,4,4
44.4227267841745,4.4,4
36.3658425973197,5.4,4
42.645198665842,6.4,4
37.3453110977869,8.2,7
51.3278422698241,9.2,3
53.3368525733446,13.8,23
81.7181698717526,4.8,4
82.0647125921401,6.6,16
63.9968767788098,5,3
45.3349601877654,8.2,5
32.7634189825532,9.2,4
61.6383995772725,9,6
61.4157210176272,1.6,5
40.0774790934097,13,4
36.3455670325239,8.6,3
43.1553309991015,6.6,4
68.4306759467911,6.6,3
53.0128816202905,7.8,11
50.9308135942255,11,4
40.0781531429696,10.2,11
84.133800476746,6,4
37.7061571146997,3,5
48.3390573221326,12,4
33.8014435187762,6.6,13
27.739085164965,7.4,4
48.031121647042,5.6,4
64.9888626307027,6,6
58.5729749377505,13.4,5
66.623883836689,8,3
28.0283959821793,9.8,3
42.547409719205,10.8,4
31.8907241171698,6.4,3
68.6550028035003,4.4,3
64.5884454555239,9.6,7
44.9071039177058,8.8,41
41.4294496064554,14.8,7
27.8930993431059,5.2,3
40.9567187660868,7.4,3
49.1530904832983,10,6
32.3189867237936,6.4,3
53.570819549415,7,18
43.3020748930282,4.2,3
54.6998394366019,6.4,9
39.0919051022368,11.8,7
36.3303188118322,9,13
96.4452881668666,1,3
60.9765830323401,11,6
83.906411178869,2.6,4
64.7944228095906,7,4
40.8013171106659,10.6,3
56.1526282081978,9.6,4
53.5375763539333,1.6,3
29.8306107802653,10.2,4
39.7654622944374,9.8,10
47.4093295531827,8.8,5
62.5713743958435,6.2,4
51.4288247515711,10,4
45.1149275470886,8.6,16
67.9653995719683,8.2,3
71.1962903776618,3.8,3
59.9567909636003,8.6,3
43.423453066983,9.6,11
52.9926132640587,5.4,20
80.9108402223606,5.4,4
53.4472462145747,14.8,5
46.7683353888063,8.2,5
55.9992689466295,5,5
33.3793332941645,12.6,10
51.3113593352255,8,13
38.4084726305538,7.6,5
60.0067583911627,13.2,5
61.1010847744211,14.4,10
49.1983146336095,13.6,7
82.9372410655682,1,3
38.1201731686322,9.8,8
68.8636312367172,6.6,3
30.4093944220435,12.8,34
43.9106954518337,5.8,4
41.9692817839873,10,4
51.0309075510048,8.4,4
62.2088213357144,7,3
10.7011176599924,1.6,3
12.1638144214027,3.6,11
36.2339430968938,10.6,4
15.9412111047282,4.8,3
19.159843997043,0.6,4
41.2774593078155,9,20
47.6983191095629,8.4,7
47.8201127716393,10.2,18
51.014541678848,8.4,12
66.4174604526432,6.4,10
33.7327898993025,11,12
41.4572013358182,6.2,4
49.740621789818,6.8,4
40.4433486723403,6.8,3
71.8303552345959,6.4,5
51.4373135054913,13.4,3
63.6144285339936,15.2,10
63.8027825783051,5.8,6
79.1126925043207,3.8,5
52.9244415160435,1.4,4
36.6806632291506,14.4,27
30.3756283919225,2.2,4
26.1598834436773,6.6,7
76.3439007682627,7.6,4
51.2717494330626,15,9
41.4871130701731,5.6,23
67.3587211921517,6.4,5
19.9970457696169,6,9
58.6141377000311,3.6,3
73.6632275718237,5.8,5
67.3712115257724,6.8,6
36.7523191779239,8,5
60.1566461555042,5.4,9
58.1440165431031,4.8,9
40.5731194963224,10.8,5
54.293953718899,3.4,5
60.7085447817837,5.6,5
50.9411248073481,8.6,3
24.285547180354,5,6
31.1498009375042,5,4
31.3884085461262,1.4,2
32.2396737844695,6.8,4
41.0879143689617,8.2,9
54.8265157138542,5.4,10
52.8614577970063,9.6,5
44.806840887276,7,4
77.4764898534494,5.8,5
41.8678737556188,13,7
41.6087463652487,4.2,4
29.8352041839851,8.4,4
65.6103529107627,8.8,3
28.7745064914443,5.6,4
65.1768515648341,5,3
63.5638739906008,12.6,6
40.2748036018854,10.4,12
79.6086007959149,2.6,4
45.9498090367323,5,4
70.9418363283802,9.2,4
46.1989235069561,9.2,4
40.132870349469,9.4,3
44.206090002836,10.4,3
87.8422875979736,5.4,3
38.923316532374,8.2,4
31.2712372175196,8.6,5
47.0746610169451,11.6,3
88.3145184371755,4.6,5
62.4565377527685,6.2,7
52.4218402992096,11.4,5
52.0858795814482,10,10
56.6314741719316,7.8,2
35.2467006049362,9.4,8
15.4500693527519,5.2,6
41.6997258985208,5.8,3
38.7631311397322,7.6,8
47.3098539287631,5.4,5
65.9545646141537,9.4,7
49.2178767026187,8.6,3
70.2389977967006,15,8
56.8394377964476,9,11
78.9982702420708,4.8,5
44.7026303592476,10.4,4
91.4077316741735,3,3
61.8017860643501,7,11
63.2135933996049,12.8,4
67.3166907494279,9.6,5
32.708182644278,6.4,8
24.7668798693045,3.6,3
25.8150192934217,0.4,3
56.8661524936911,7.2,9
32.1892657396248,6.8,6
70.565554313263,17.2,3
18.119603866056,7.2,5
21.1252881016487,4.4,4
36.9967254590833,9.4,9
39.6816787065266,9.6,14
52.7134671950952,5.6,3
43.4068089973694,9.8,3
38.9113003343253,9,12
36.8648744742935,5.2,4
34.7627356460737,7.6,4
55.6833245110697,5,9
47.8676221617025,6.8,8
50.256621124356,11.8,13
53.2257717155964,10.2,8
47.8927541012723,8,4
53.7390356761739,10.6,9
55.1151343035012,2.4,4
79.3681369588181,3.4,6
60.873164473902,8.4,3
39.2914466664343,8,7
