,Num_block,Block_ID,Trial_ID,Resp_loc,Resp_conf,Correct,RT_resp,RT_conf,Wager,N,x_mean,Sub_ID
363,1.0,3.0,64.0,31.0,14.0,1.0,2.7034891320072347,0.6687781619984889,7.0,2.0,31.845985009166313,9
364,1.0,3.0,65.0,27.0,26.0,1.0,4.567415956000332,0.6181061739916913,4.0,6.0,26.471065907078422,9
365,1.0,3.0,66.0,64.0,22.0,0.0,2.292217984999297,0.8187212479970185,0.0,5.0,47.49271211252193,9
366,1.0,3.0,67.0,28.0,16.0,1.0,3.100743600007263,0.6287657009961549,7.0,4.0,28.917453886011906,9
367,1.0,3.0,68.0,27.0,18.0,1.0,3.1814405839977553,0.7151173849997576,6.0,6.0,30.81435540323199,9
368,1.0,3.0,69.0,63.0,22.0,1.0,3.6450505910033826,0.5349876079999376,5.0,6.0,70.45135030140217,9
369,1.0,3.0,70.0,43.0,12.0,1.0,2.540169252999476,0.807979006000096,8.0,4.0,43.52441888406604,9
370,1.0,3.0,71.0,44.0,14.0,1.0,3.233799840993015,0.6792207520047668,7.0,5.0,42.119929903418445,9
371,1.0,3.0,72.0,44.0,20.0,1.0,3.0731247320072725,0.9682798639987595,6.0,4.0,47.012763986262115,9
372,1.0,3.0,73.0,48.0,12.0,1.0,2.4725547339912737,0.6131448219966842,8.0,2.0,50.63434986669107,9
373,1.0,3.0,74.0,53.0,14.0,1.0,2.0716560760047287,0.5860648429952562,7.0,2.0,48.0946135148431,9
374,1.0,3.0,75.0,31.0,18.0,1.0,2.8659227919997647,0.5948575859947596,6.0,3.0,27.043663370436537,9
375,1.0,3.0,76.0,66.0,20.0,1.0,1.7629382390005048,0.5379180009913398,6.0,3.0,63.856600315028764,9
376,1.0,3.0,77.0,59.0,22.0,1.0,3.1258121020073304,0.7230732269963482,5.0,6.0,60.72161423598184,9
377,1.0,3.0,78.0,65.0,14.0,1.0,2.9078411079972284,1.004290738987038,7.0,6.0,59.31487451483426,9
378,1.0,3.0,79.0,62.0,8.0,0.0,2.7241243119933642,0.8386648119922029,0.0,2.0,51.895094436623666,9
379,1.0,3.0,80.0,36.0,10.0,1.0,2.037779218007927,0.6715639070025645,9.0,2.0,37.53693006718038,9
380,1.0,3.0,81.0,54.0,14.0,1.0,2.3689733110077213,0.6428695799986599,7.0,3.0,56.28408088544137,9
381,1.0,3.0,82.0,12.0,18.0,1.0,2.211515569011681,0.6983728509949287,6.0,3.0,11.086423004775014,9
382,1.0,3.0,83.0,64.0,26.0,1.0,5.020859895987087,0.8261781879991759,4.0,6.0,57.685208718375826,9
383,1.0,3.0,84.0,36.0,32.0,1.0,1.4205109530012123,1.2914250460016774,3.0,2.0,39.89201520025936,9
384,1.0,3.0,85.0,29.0,20.0,1.0,3.7061436799995136,0.7151234799966915,6.0,6.0,30.869898914269584,9
385,1.0,3.0,86.0,26.0,18.0,1.0,2.8080605560098775,0.769257120002294,6.0,2.0,29.742211533718354,9
386,1.0,3.0,87.0,40.0,16.0,1.0,3.1008698270015884,0.783439200007706,7.0,5.0,45.70554974666883,9
387,1.0,3.0,88.0,66.0,12.0,1.0,3.284295434001251,0.6052147599984892,8.0,3.0,63.01961317602584,9
388,1.0,3.0,89.0,41.0,14.0,1.0,2.7480732789990725,0.6212454979977338,7.0,3.0,47.053861643413974,9
389,1.0,3.0,90.0,59.0,14.0,1.0,2.115291749010794,0.5531943620007951,7.0,3.0,54.68973684482119,9
